"country","sex","age_group","age_mean","year_mean","years_post_int","outcome","mean","se","l","u"
"India","Male","35-39",37.5,2.5,"0-4 years","COPD",0.0203798376253866,0.000616526368373911,0.0189869615143964,0.0213333686355322
"India","Male","35-39",37.5,7.5,"5-9 years","COPD",0.0556015135214351,0.0016820447658897,0.0518013841316685,0.0582029948643322
"India","Male","35-39",37.5,12.5,"10-14 years","COPD",0.0719939916114201,0.00217794641001654,0.06707350534977,0.075362443549434
"India","Male","35-39",37.5,17.5,"15-19 years","COPD",0.0779750309145227,0.00235888349638714,0.0726457657942125,0.0816233234750793
"India","Male","35-39",37.5,22.5,"20-24 years","COPD",0.0832915102950582,0.00251971646204991,0.0775988861892724,0.0871885500756529
"India","Male","35-39",37.5,27.5,"25-29 years","COPD",0.084620630140192,0.0025599247034656,0.0788371662880373,0.0885798567257963
"India","Male","40-44",42.5,2.5,"0-4 years","COPD",0.000771092512741729,9.85983535973803e-05,0.000576158082549469,0.000959174227371296
"India","Male","40-44",42.5,7.5,"5-9 years","COPD",0.00210374152932798,0.000269002029923288,0.00157190955130344,0.00261687751163257
"India","Male","40-44",42.5,12.5,"10-14 years","COPD",0.00272396811566372,0.000348309401295094,0.00203534105248454,0.00338838721625731
"India","Male","40-44",42.5,17.5,"15-19 years","COPD",0.0029502670052727,0.000377245874633456,0.0022044309245371,0.00366988400037715
"India","Male","40-44",42.5,22.5,"20-24 years","COPD",0.00315142157381403,0.000402967184267556,0.00235473303302826,0.00392010336403923
"India","Male","40-44",42.5,27.5,"25-29 years","COPD",0.00320171021594936,0.00040939751167608,0.00239230856015106,0.00398265820495475
"India","Male","45-49",47.5,2.5,"0-4 years","COPD",0.0106536851482954,0.000854504729184304,0.00883900779983345,0.0121871230946269
"India","Male","45-49",47.5,7.5,"5-9 years","COPD",0.0290660323067624,0.00233131181549196,0.0241151191060675,0.0332496510516451
"India","Male","45-49",47.5,12.5,"10-14 years","COPD",0.0376353007956087,0.00301863083679238,0.0312247558146292,0.0430523370190624
"India","Male","45-49",47.5,17.5,"15-19 years","COPD",0.0407619257847823,0.00326940939861821,0.0338188124515368,0.0466289927098768
"India","Male","45-49",47.5,22.5,"20-24 years","COPD",0.0435411479973812,0.00349232367579672,0.0361246405732325,0.0498082422128229
"India","Male","45-49",47.5,27.5,"25-29 years","COPD",0.0442359535505309,0.00354805224509135,0.0367010976036565,0.0506030545885594
"India","Male","50-54",52.5,2.5,"0-4 years","COPD",0.0100639351420487,0.000846638112834972,0.00835636211986165,0.0115976473909581
"India","Male","50-54",52.5,7.5,"5-9 years","COPD",0.0274570404418936,0.0023098496339302,0.0227983357835356,0.0316414075557662
"India","Male","50-54",52.5,12.5,"10-14 years","COPD",0.0355519447952805,0.00299084115947137,0.0295197574886416,0.0409699500224064
"India","Male","50-54",52.5,17.5,"15-19 years","COPD",0.0385054909782731,0.00323931104041207,0.031972168110775,0.0443736074088833
"India","Male","50-54",52.5,22.5,"20-24 years","COPD",0.0411308653631555,0.0034601731568038,0.0341520886637823,0.0473990806413071
"India","Male","50-54",52.5,27.5,"25-29 years","COPD",0.0417872089593759,0.00351538868590174,0.0346970688020342,0.0481554489494131
"India","Male","55-59",57.5,2.5,"0-4 years","COPD",0.0108196384814654,0.000796307425194763,0.00919790560014068,0.012313917278599
"India","Male","55-59",57.5,7.5,"5-9 years","COPD",0.0295187962918242,0.0021725343883031,0.0250942859308186,0.0335955786622646
"India","Male","55-59",57.5,12.5,"10-14 years","COPD",0.0382215489834376,0.00281304253465541,0.0324926013048448,0.0435002512559203
"India","Male","55-59",57.5,17.5,"15-19 years","COPD",0.0413968776682156,0.00304674145291909,0.0351919866440165,0.0471141182833352
"India","Male","55-59",57.5,22.5,"20-24 years","COPD",0.0442193920546848,0.00325447382470902,0.0375914402788359,0.0503264445299262
"India","Male","55-59",57.5,27.5,"25-29 years","COPD",0.0449250206513021,0.00330640691765651,0.0381913036875407,0.051129526091574
"India","Male","60-64",62.5,2.5,"0-4 years","COPD",0.00972669118683819,0.000786916660523035,0.00804150803208096,0.0111251824670528
"India","Male","60-64",62.5,7.5,"5-9 years","COPD",0.0265369509553955,0.00214691393251393,0.0219393316962209,0.0303523999916331
"India","Male","60-64",62.5,12.5,"10-14 years","COPD",0.0343605938665479,0.00277986863771725,0.028407501200286,0.0393009163238277
"India","Male","60-64",62.5,17.5,"15-19 years","COPD",0.0372151662800765,0.00301081157069683,0.0307675089923098,0.0425659155261149
"India","Male","60-64",62.5,22.5,"20-24 years","COPD",0.0397525639809909,0.0032160941777898,0.0328652936963309,0.0454681370392591
"India","Male","60-64",62.5,27.5,"25-29 years","COPD",0.0403869134062195,0.00326741482956304,0.0333897398723362,0.0461936924175452
"India","Male","65-69",67.5,2.5,"0-4 years","COPD",0.00925252610273332,0.00078968002277345,0.00755838159685871,0.0106470603148646
"India","Male","65-69",67.5,7.5,"5-9 years","COPD",0.0252433049107182,0.00215445310561018,0.0206212367479515,0.029047958032946
"India","Male","65-69",67.5,12.5,"10-14 years","COPD",0.0326855541672645,0.0027896305152323,0.0267008045541205,0.0376118978514241
"India","Male","65-69",67.5,17.5,"15-19 years","COPD",0.035400969436545,0.0030213844349593,0.0289190252401551,0.040736578596004
"India","Male","65-69",67.5,22.5,"20-24 years","COPD",0.0378146718981276,0.00322738791916106,0.0308907769610748,0.0435140725911861
"India","Male","65-69",67.5,27.5,"25-29 years","COPD",0.0384180975135233,0.00327888879021151,0.0313837148913047,0.0442084460899816
"India","Male","70-74",72.5,2.5,"0-4 years","COPD",0.0074921058988945,0.000713730388862972,0.00598623850460516,0.00879071005047471
"India","Male","70-74",72.5,7.5,"5-9 years","COPD",0.0204404193545927,0.00194724269135441,0.0163320202679988,0.0239833502464038
"India","Male","70-74",72.5,12.5,"10-14 years","COPD",0.0264666784471817,0.00252133017804855,0.021147038195616,0.031054138765264
"India","Male","70-74",72.5,17.5,"15-19 years","COPD",0.0286654486566399,0.00273079453130181,0.022903869061098,0.0336340210626859
"India","Male","70-74",72.5,22.5,"20-24 years","COPD",0.0306199110650472,0.00291698506752693,0.0244654964970819,0.0359272497715054
"India","Male","70-74",72.5,27.5,"25-29 years","COPD",0.031108526667149,0.00296353270158321,0.0248559033560779,0.0365005569487103
"India","Male","75-79",77.5,2.5,"0-4 years","COPD",0.00453347718791736,0.000500332590303259,0.00351589721604215,0.00547516284478149
"India","Male","75-79",77.5,7.5,"5-9 years","COPD",0.0123685084148615,0.00136503782789258,0.00959228479594107,0.0149376725439147
"India","Male","75-79",77.5,12.5,"10-14 years","COPD",0.0160150009355776,0.00176747925922347,0.0124202890784097,0.0193416078755867
"India","Male","75-79",77.5,17.5,"15-19 years","COPD",0.0173454779363794,0.00191431599768203,0.0134521284787699,0.0209484491452508
"India","Male","75-79",77.5,22.5,"20-24 years","COPD",0.0185281241593144,0.00204483754297853,0.0143693190568679,0.0223767524960634
"India","Male","75-79",77.5,27.5,"25-29 years","COPD",0.0188237857150481,0.00207746792930266,0.0145986167013924,0.0227338283337665
"India","Male","80+",84.91,2.5,"0-4 years","COPD",0.0031982167201661,0.000370779052552973,0.00246362594995402,0.00387921679993247
"India","Male","80+",84.91,7.5,"5-9 years","COPD",0.00872556953001839,0.00101158198033474,0.00672141427650501,0.0105835153998157
"India","Male","80+",84.91,12.5,"10-14 years","COPD",0.0112980481962389,0.00130981730521431,0.00870302645364194,0.0137037549997614
"India","Male","80+",84.91,17.5,"15-19 years","COPD",0.0122366552771573,0.00141863289672442,0.00942604711286758,0.0148422207997416
"India","Male","80+",84.91,22.5,"20-24 years","COPD",0.013070972682418,0.00151535786695563,0.0100687321432904,0.0158541903997239
"India","Male","80+",84.91,27.5,"25-29 years","COPD",0.0132795520337332,0.00153953910951343,0.0102294034008961,0.0161071827997196
"India","Male","35-39",37.5,2.5,"0-4 years","diabetes",0.00367485156833469,0.00140374102529219,0.000721007888779069,0.00622869444837884
"India","Male","35-39",37.5,7.5,"5-9 years","diabetes",0.00630489239665267,0.00240837921006013,0.00123702333859154,0.010686485573199
"India","Male","35-39",37.5,12.5,"10-14 years","diabetes",0.0072055913104602,0.00275243338292586,0.00141374095839033,0.0122131263693703
"India","Male","35-39",37.5,17.5,"15-19 years","diabetes",0.0072055913104602,0.00275243338292586,0.00141374095839033,0.0122131263693703
"India","Male","35-39",37.5,22.5,"20-24 years","diabetes",0.0072055913104602,0.00275243338292586,0.00141374095839033,0.0122131263693703
"India","Male","35-39",37.5,27.5,"25-29 years","diabetes",0.0072055913104602,0.00275243338292586,0.00141374095839033,0.0122131263693703
"India","Male","40-44",42.5,2.5,"0-4 years","diabetes",3.55714556752191e-05,1.56956807006433e-05,5.07044370992472e-06,6.6866281886212e-05
"India","Male","40-44",42.5,7.5,"5-9 years","diabetes",6.10294582663073e-05,2.69288639471821e-05,8.69929067879242e-06,0.000114721562059677
"India","Male","40-44",42.5,12.5,"10-14 years","diabetes",6.97479523043513e-05,3.07758445110652e-05,9.94204649004849e-06,0.000131110356639631
"India","Male","40-44",42.5,17.5,"15-19 years","diabetes",6.97479523043513e-05,3.07758445110652e-05,9.94204649004849e-06,0.000131110356639631
"India","Male","40-44",42.5,22.5,"20-24 years","diabetes",6.97479523043513e-05,3.07758445110652e-05,9.94204649004849e-06,0.000131110356639631
"India","Male","40-44",42.5,27.5,"25-29 years","diabetes",6.97479523043513e-05,3.07758445110652e-05,9.94204649004849e-06,0.000131110356639631
"India","Male","45-49",47.5,2.5,"0-4 years","diabetes",0.000797652062288302,0.000332537908267517,0.000123647019745389,0.00142675427965983
"India","Male","45-49",47.5,7.5,"5-9 years","diabetes",0.00136852069510248,0.00057053072496878,0.000212139494661207,0.00244786273471049
"India","Male","45-49",47.5,12.5,"10-14 years","diabetes",0.00156402365154569,0.000652035114250034,0.000242445136755665,0.0027975574110977
"India","Male","45-49",47.5,17.5,"15-19 years","diabetes",0.00156402365154569,0.000652035114250034,0.000242445136755665,0.0027975574110977
"India","Male","45-49",47.5,22.5,"20-24 years","diabetes",0.00156402365154569,0.000652035114250034,0.000242445136755665,0.0027975574110977
"India","Male","45-49",47.5,27.5,"25-29 years","diabetes",0.00156402365154569,0.000652035114250034,0.000242445136755665,0.0027975574110977
"India","Male","50-54",52.5,2.5,"0-4 years","diabetes",0.000720401165249965,0.000302182629539145,9.14669971343206e-05,0.00129782508672403
"India","Male","50-54",52.5,7.5,"5-9 years","diabetes",0.00123598239136023,0.000518450589895592,0.000156928671553981,0.00222666068800691
"India","Male","50-54",52.5,12.5,"10-14 years","diabetes",0.00141255130441169,0.000592514959880677,0.00017934705320455,0.00254475507200789
"India","Male","50-54",52.5,17.5,"15-19 years","diabetes",0.00141255130441169,0.000592514959880677,0.00017934705320455,0.00254475507200789
"India","Male","50-54",52.5,22.5,"20-24 years","diabetes",0.00141255130441169,0.000592514959880677,0.00017934705320455,0.00254475507200789
"India","Male","50-54",52.5,27.5,"25-29 years","diabetes",0.00141255130441169,0.000592514959880677,0.00017934705320455,0.00254475507200789
"India","Male","55-59",57.5,2.5,"0-4 years","diabetes",0.000827978349001441,0.000343666735618071,0.000132827352852379,0.00149611559377451
"India","Male","55-59",57.5,7.5,"5-9 years","diabetes",0.00142055108897306,0.000589624301305514,0.000227890066168297,0.00256686498931901
"India","Male","55-59",57.5,12.5,"10-14 years","diabetes",0.00162348695882636,0.000673856344349158,0.000260445789906625,0.00293355998779315
"India","Male","55-59",57.5,17.5,"15-19 years","diabetes",0.00162348695882636,0.000673856344349158,0.000260445789906625,0.00293355998779315
"India","Male","55-59",57.5,22.5,"20-24 years","diabetes",0.00162348695882636,0.000673856344349158,0.000260445789906625,0.00293355998779315
"India","Male","55-59",57.5,27.5,"25-29 years","diabetes",0.00162348695882636,0.000673856344349158,0.000260445789906625,0.00293355998779315
"India","Male","60-64",62.5,2.5,"0-4 years","diabetes",0.000676403025288619,0.000285479528886164,8.49157767083614e-05,0.00125365251006916
"India","Male","60-64",62.5,7.5,"5-9 years","diabetes",0.00116049538652459,0.000489793309363517,0.000145688832587875,0.00215087440453042
"India","Male","60-64",62.5,12.5,"10-14 years","diabetes",0.00132628044174239,0.000559763782129733,0.000166501522957571,0.00245814217660619
"India","Male","60-64",62.5,17.5,"15-19 years","diabetes",0.00132628044174239,0.000559763782129733,0.000166501522957571,0.00245814217660619
"India","Male","60-64",62.5,22.5,"20-24 years","diabetes",0.00132628044174239,0.000559763782129733,0.000166501522957571,0.00245814217660619
"India","Male","60-64",62.5,27.5,"25-29 years","diabetes",0.00132628044174239,0.000559763782129733,0.000166501522957571,0.00245814217660619
"India","Male","65-69",67.5,2.5,"0-4 years","diabetes",0.000638446358043341,0.000268513752785788,0.000133278844137728,0.00114705474475738
"India","Male","65-69",67.5,7.5,"5-9 years","diabetes",0.00109537365350573,0.000460685360171695,0.000228664683569632,0.00196798608169158
"India","Male","65-69",67.5,12.5,"10-14 years","diabetes",0.00125185560400655,0.000526497554481937,0.000261331066936722,0.00224912695050467
"India","Male","65-69",67.5,17.5,"15-19 years","diabetes",0.00125185560400655,0.000526497554481937,0.000261331066936722,0.00224912695050467
"India","Male","65-69",67.5,22.5,"20-24 years","diabetes",0.00125185560400655,0.000526497554481937,0.000261331066936722,0.00224912695050467
"India","Male","65-69",67.5,27.5,"25-29 years","diabetes",0.00125185560400655,0.000526497554481937,0.000261331066936722,0.00224912695050467
"India","Male","70-74",72.5,2.5,"0-4 years","diabetes",0.000466340650206232,0.000202409050561836,6.65017645928215e-05,0.00084937032366715
"India","Male","70-74",72.5,7.5,"5-9 years","diabetes",0.000800094252804811,0.000347270429885504,0.000114096164742586,0.00145725300629168
"India","Male","70-74",72.5,12.5,"10-14 years","diabetes",0.000914393431776927,0.000396880491297719,0.00013039561684867,0.00166543200719049
"India","Male","70-74",72.5,17.5,"15-19 years","diabetes",0.000914393431776927,0.000396880491297719,0.00013039561684867,0.00166543200719049
"India","Male","70-74",72.5,22.5,"20-24 years","diabetes",0.000914393431776927,0.000396880491297719,0.00013039561684867,0.00166543200719049
"India","Male","70-74",72.5,27.5,"25-29 years","diabetes",0.000914393431776927,0.000396880491297719,0.00013039561684867,0.00166543200719049
"India","Male","75-79",77.5,2.5,"0-4 years","diabetes",0.000240507897953956,0.000107992312997497,1.89348791892575e-05,0.000454902128823229
"India","Male","75-79",77.5,7.5,"5-9 years","diabetes",0.000412636099430807,0.000185280929162373,3.24863123345104e-05,0.000780469338667306
"India","Male","75-79",77.5,12.5,"10-14 years","diabetes",0.000471584113635209,0.000211749633328426,3.71272140965834e-05,0.000891964958476921
"India","Male","75-79",77.5,17.5,"15-19 years","diabetes",0.000471584113635209,0.000211749633328426,3.71272140965834e-05,0.000891964958476921
"India","Male","75-79",77.5,22.5,"20-24 years","diabetes",0.000471584113635209,0.000211749633328426,3.71272140965834e-05,0.000891964958476921
"India","Male","75-79",77.5,27.5,"25-29 years","diabetes",0.000471584113635209,0.000211749633328426,3.71272140965834e-05,0.000891964958476921
"India","Male","80+",84.91,2.5,"0-4 years","diabetes",0.000163595889918067,7.1205366014486e-05,2.15020898126716e-05,0.000297155089869923
"India","Male","80+",84.91,7.5,"5-9 years","diabetes",0.000280679222898644,0.000122166069142501,3.68908403648779e-05,0.000509824909090555
"India","Male","80+",84.91,12.5,"10-14 years","diabetes",0.000320776254741307,0.000139618364734286,4.21609604170032e-05,0.000582657038960634
"India","Male","80+",84.91,17.5,"15-19 years","diabetes",0.000320776254741307,0.000139618364734286,4.21609604170032e-05,0.000582657038960634
"India","Male","80+",84.91,22.5,"20-24 years","diabetes",0.000320776254741307,0.000139618364734286,4.21609604170032e-05,0.000582657038960634
"India","Male","80+",84.91,27.5,"25-29 years","diabetes",0.000320776254741307,0.000139618364734286,4.21609604170032e-05,0.000582657038960634
"India","Male","35-39",37.5,2.5,"0-4 years","IHD",0.0123953399645083,0.00379276684510441,0.00156454515304502,0.0175734266292953
"India","Male","35-39",37.5,7.5,"5-9 years","IHD",0.0212665146449897,0.00650719801856149,0.00268426864493019,0.030150486863987
"India","Male","35-39",37.5,12.5,"10-14 years","IHD",0.0243045881657025,0.00743679773549885,0.00306773559420593,0.034457699273128
"India","Male","35-39",37.5,17.5,"15-19 years","IHD",0.0243045881657025,0.00743679773549885,0.00306773559420593,0.034457699273128
"India","Male","35-39",37.5,22.5,"20-24 years","IHD",0.0243045881657025,0.00743679773549885,0.00306773559420593,0.034457699273128
"India","Male","35-39",37.5,27.5,"25-29 years","IHD",0.0243045881657025,0.00743679773549885,0.00306773559420593,0.034457699273128
"India","Male","40-44",42.5,2.5,"0-4 years","IHD",0.000173056719593703,8.56951082614479e-05,0,0.000333529701297594
"India","Male","40-44",42.5,7.5,"5-9 years","IHD",0.000296911038518608,0.000147025921036798,0,0.000572232330657637
"India","Male","40-44",42.5,12.5,"10-14 years","IHD",0.000339326901164124,0.000168029624042055,0,0.000653979806465871
"India","Male","40-44",42.5,17.5,"15-19 years","IHD",0.000339326901164124,0.000168029624042055,0,0.000653979806465871
"India","Male","40-44",42.5,22.5,"20-24 years","IHD",0.000339326901164124,0.000168029624042055,0,0.000653979806465871
"India","Male","40-44",42.5,27.5,"25-29 years","IHD",0.000339326901164124,0.000168029624042055,0,0.000653979806465871
"India","Male","45-49",47.5,2.5,"0-4 years","IHD",0.00302607269840277,0.00149766996020406,0,0.00578171023514145
"India","Male","45-49",47.5,7.5,"5-9 years","IHD",0.00519179139431847,0.00256953179446774,0,0.00991960089362504
"India","Male","45-49",47.5,12.5,"10-14 years","IHD",0.00593347587922111,0.00293660776510599,0,0.0113366867355715
"India","Male","45-49",47.5,17.5,"15-19 years","IHD",0.00593347587922111,0.00293660776510599,0,0.0113366867355715
"India","Male","45-49",47.5,22.5,"20-24 years","IHD",0.00593347587922111,0.00293660776510599,0,0.0113366867355715
"India","Male","45-49",47.5,27.5,"25-29 years","IHD",0.00593347587922111,0.00293660776510599,0,0.0113366867355715
"India","Male","50-54",52.5,2.5,"0-4 years","IHD",0.00244995002199168,0.00144548215177153,0,0.00521693522979357
"India","Male","50-54",52.5,7.5,"5-9 years","IHD",0.00420334562596611,0.00247999388784331,0,0.00895062416876347
"India","Male","50-54",52.5,12.5,"10-14 years","IHD",0.0048038235725327,0.00283427872896379,0,0.0102292847643011
"India","Male","50-54",52.5,17.5,"15-19 years","IHD",0.0048038235725327,0.00283427872896379,0,0.0102292847643011
"India","Male","50-54",52.5,22.5,"20-24 years","IHD",0.0048038235725327,0.00283427872896379,0,0.0102292847643011
"India","Male","50-54",52.5,27.5,"25-29 years","IHD",0.0048038235725327,0.00283427872896379,0,0.0102292847643011
"India","Male","55-59",57.5,2.5,"0-4 years","IHD",0.00235431006303796,0.0015394736095379,0,0.00520993195983648
"India","Male","55-59",57.5,7.5,"5-9 years","IHD",0.00403925746109454,0.00264125374185425,0,0.00893860875462141
"India","Male","55-59",57.5,12.5,"10-14 years","IHD",0.0046162942412509,0.00301857570497628,0,0.0102155528624245
"India","Male","55-59",57.5,17.5,"15-19 years","IHD",0.0046162942412509,0.00301857570497628,0,0.0102155528624245
"India","Male","55-59",57.5,22.5,"20-24 years","IHD",0.0046162942412509,0.00301857570497628,0,0.0102155528624245
"India","Male","55-59",57.5,27.5,"25-29 years","IHD",0.0046162942412509,0.00301857570497628,0,0.0102155528624245
"India","Male","60-64",62.5,2.5,"0-4 years","IHD",0.00175094618825328,0.0013160440057649,0,0.00449798197882499
"India","Male","60-64",62.5,7.5,"5-9 years","IHD",0.00300407434259141,0.00225791863734174,0,0.00771712594406249
"India","Male","60-64",62.5,12.5,"10-14 years","IHD",0.00343322782010447,0.00258047844267627,0,0.00881957250749998
"India","Male","60-64",62.5,17.5,"15-19 years","IHD",0.00343322782010447,0.00258047844267627,0,0.00881957250749998
"India","Male","60-64",62.5,22.5,"20-24 years","IHD",0.00343322782010447,0.00258047844267627,0,0.00881957250749998
"India","Male","60-64",62.5,27.5,"25-29 years","IHD",0.00343322782010447,0.00258047844267627,0,0.00881957250749998
"India","Male","65-69",67.5,2.5,"0-4 years","IHD",0.00139153714635899,0.00118280233642706,0,0.00386522743202913
"India","Male","65-69",67.5,7.5,"5-9 years","IHD",0.00238744118247866,0.00202931773406603,0,0.00663151765299117
"India","Male","65-69",67.5,12.5,"10-14 years","IHD",0.00272850420854704,0.00231922026750402,0,0.00757887731770419
"India","Male","65-69",67.5,17.5,"15-19 years","IHD",0.00272850420854704,0.00231922026750402,0,0.00757887731770419
"India","Male","65-69",67.5,22.5,"20-24 years","IHD",0.00272850420854704,0.00231922026750402,0,0.00757887731770419
